Question ID,Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
237f1af0-71ec-43a0-8d00-0d65bed058c0,7bba71c7-161d-4c7a-9811-cb4e19e60678,I missed the mention of ethical concerns such as biases which might be programmed in the AI.,Negative,"AI bias, fairness, and inclusivity",Ethical concerns and AI regulation,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,76bacbe0-d4f4-43cc-b24d-3273dc922b01,I really do not trust AI would much prefer a human,Negative,Trust in AI and its developers,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,5d91f848-ba4d-445f-8405-18712701511b,I shared my views on AL in daily life and what i expect from it in future. Thanks for goving me the opportunity to describe these.,Positive,Other,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,5abb0ce7-1c0d-475a-ad2c-545fca4e14d4,I started the survey not really knowing the extent to which I use  AI in my daily life. I had a quite narrow view of what it is. My knowledge was broadened during the survey but my disquiet also grew given the extent to which we rely on AI maybe without realising it. ,Neutral,AI's future development and unknown risks,AI's use in customer service and daily life,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,f8f7994d-bad6-4da1-b60e-9d28da3fcb20,I still believe that AI is misnamed it is not a sentient being just a trained set of commands. For instance the computing power available to us by design does not have the ability to make a decision only a suggestion based on scenarios it has gathered. I agree it can carry out repetitive tasks better than a human but so could the first punch card looms.,Neutral,AI's influence on autonomy and decision-making,"AI's limitations, errors, and reliability",,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,aac56b17-78f7-4764-8f23-8d4ccde24435,I still think the danger is that AI will be used to manipulate us,Negative,"AI misinformation, deepfakes, and manipulation",,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,20899752-9e43-41b0-a299-cca2c329511e,"I suppose I am looking at my younger family in terms of health, where things are thankfully still minor.  It might change as we age and I would want more control.  I also haven't see AI companies acting on the AI company's behalf; however, I know that day is coming (think amazon ai or grok, there are companies that will want to influence the answers.)",Neutral,AI's role in healthcare and medical decisions,Corporate interests and profit motives in AI,Transparency and accountability of AI companies,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,b0872a3c-f52b-43fa-913d-1716dd9e6e7e,I the beginning the question where do I live was asked. I live in the southwest of England that region was not down as an option.,Neutral,Other,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,12710d38-c893-4613-b79f-ebdcce71a9b0,"I think AI can be a very useful tool, but it is still a human creation. It will go wrong and the more we use it, the more grave those mistakes will be.",Neutral,AI's future development and unknown risks,"AI's limitations, errors, and reliability",,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,c2b62f80-41eb-49da-846f-9d9aaeb05b3c,"I think AI can be good for planning things or finding out facts but I feel it should be limited. I wouldn't use it for anything personal and I would worry about data leaks. As a nurse I would be very wary about potential confidentiality breaches and the potential for me to get in trouble for them 

",Neutral,AI's role in healthcare and medical decisions,Data privacy and security,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,c2329b89-2ec8-444a-a23c-7cd84ce10656,I think AI is new to a lot of people and I also think that people have to use it to figure out if it can be trusted. ,Neutral,AI's future development and unknown risks,Trust in AI and its developers,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,68097c67-0bdd-4c44-9d52-44f30e8f1fa1,"I think AI is scary as my overall fear is we lose even more human interaction and we lose the ability to trust humans to make decisions. AI takes away all human emotion which I understand can be useful but also I think it’s scary and sad. However, I have used ChatGPT a couple of times and found it helpful. I just don’t want AI to take over. Also there is SO much fake information, videos, stories that are AI generated that spread misinformation it’s frightening. People believe what they see.",Neutral,"AI misinformation, deepfakes, and manipulation",AI's effect on human relationships and social connection,AI's influence on autonomy and decision-making,Concerns about AI replacing human interaction,Trust in AI and its developers,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,09346dfc-bf4d-4c59-9fb7-fc70f9ecd5f6,I think AI should be heavily regulated and closely monitored in it abilities to make its own decisions without human uidance,Neutral,Ethical concerns and AI regulation,Human-AI collaboration and maintaining human control,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,3dc8f1f5-706d-44cf-a37f-ff15ba22a64a,I think AI will be amazing for society if implemented properly and with security features that protect data and customer autonomy.,Neutral,AI's future development and unknown risks,AI's influence on autonomy and decision-making,Data privacy and security,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,b8295d1a-8317-4ebf-8a75-f6fea80dbbbe,"I think I need to understand more about how AI works, where the data comes from (prejudice?) and so on",Neutral,"AI bias, fairness, and inclusivity",Need for more public education about AI,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,71fbd457-be70-4590-b30e-4dcc1bc3491a,I think I was able to talk about most of the relevant topics I wanted to,Positive,Other,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,0d6909b5-c2c3-4a6f-a370-920e8e53c72d,I think a lot of people rely on AI these days especially for their personal lives but this could back fire and AI could share this information one day,Neutral,Data privacy and security,Trust in AI and its developers,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,38f5c4f5-e2de-4144-be99-ccecadf09db5,"I think ai is excellent, but we just need to use safely and be sensible",Neutral,Ethical concerns and AI regulation,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,8c1ab632-c23a-43c9-962f-9064fac47b88,I think as long as the AIs have the correct settings to make checks and blaances then it can work.,Neutral,"AI's limitations, errors, and reliability",,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,6babbae3-3bc6-4422-b622-d9a42b560999,"I think charging a subscription for something so valuable to people, as in their health, is a dangerous move. To make people reliant upon your AI for their health then only allow them to continue using it if they pay you would have huge moral and ethical consequences.",Negative,AI's role in healthcare and medical decisions,Corporate interests and profit motives in AI,Cost and affordability of AI services,Ethical concerns and AI regulation,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,b05e178b-6b74-4958-9729-2652b7fcb4a9,I think everything in this survey was really well thought out and I got to express my thoughts very well. The one thing I would suggest is increasing the maximimum number of characters yoh can provide in these written answers. There was one question where I needed more than 500 characters to answer so I had to cut my answer short,Neutral,Desire for more open-ended survey responses,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,7a80881d-b517-4729-9292-8e1e5dfa6e6d,I think everything was covered and you did a very good job with your questions. Well done.,Positive,Other,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,566ab0d5-82b7-4d5a-ae75-2690f5943605,I think everything was covered. ,Neutral,Other,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,4253e247-ed53-4a4c-b596-3c1ce1ee4843,I think everything was fully covered and being able to select multiple other responses definitely helped with adding things I may have wanted to say but couldn't put into words. ,Positive,Other,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,55ba38c8-d8fe-4309-9327-23cef18ddab7,I think everything was practically covered.,Neutral,Other,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,cfeb5c2a-2aad-4094-9905-c5c31385c3e2,I think having a nod towards the environmental impact is important when discussing AI,Neutral,Environmental impact of AI,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,3e27b9c3-2a6f-4d78-a0af-fea29ceacef5,I think it is important that AI does not take over peoples jobs. Especially in admin setting. I think AI should be a tool to help a human not take over a humans role,Neutral,Human-AI collaboration and maintaining human control,Job loss and employment impacts of AI,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,9a212150-2222-41d4-8851-5f1897ae0932,I think it would be interesting to discuss in what form the AI would take,Neutral,Other,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,d28821a9-7d92-49e0-9dcb-ed8ebb83bba5,"I think it would not be a good step if humans became too reliant on AI. If AI takes over a lot of jobs, what will the people do for money? Also, no-ones life is so busy they can't take responsibility for their own living arrangements. AI needs to help, not take over.",Negative,AI's influence on autonomy and decision-making,AI's influence on human skills and critical thinking,Human-AI collaboration and maintaining human control,Job loss and employment impacts of AI,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,488e266e-a4d9-480c-be28-380d1376f861,I think just about how people are becoming too dependent on AI and we're losing our skills because of this.,Negative,AI's influence on human skills and critical thinking,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,149dd48a-8482-4c02-8d45-7e299d667e29,I think just the ability to really share how I use AI as opposed to mutiple choices ,Neutral,Desire for more open-ended survey responses,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,1dde9b86-0198-4c42-8ad2-8f694445ce44,"I think many people have a negative view of AI based on its environmental impact as well as how it is seemingly washing out the arts. Songwriters, artists, illustrators are being replaced by artificially generated content and that is a bigger concern to me",Negative,AI's effect on creativity and the arts,Environmental impact of AI,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,db456bcb-2974-432f-872a-f1cba3feba87,I think maybe also a focus on the effects on the whole of society with the advancement of AI. As someone who grew up without the internet I have seen a marked difference in people who grew up with it and how sometimes they have less ability to 'think outside the box'. I worry that AI could have a negative impact on future generations and society who become too dependant on it just for every day thinking!,Neutral,AI's influence on human skills and critical thinking,Societal and cultural impacts of AI adoption,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,03e6ca84-af63-48d1-a408-f20d96bbea6d,"I think more options to type answers as opposed to answering agree or disagree would provide you with more nuanced answers to use for research. This is because it isn't always that simple, especially when discussing the broader use of AI.",Neutral,Desire for more open-ended survey responses,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,2dc608cc-c247-4cff-8730-962357fb1f5a,I think most essential concerns about the use of AI was covered in this survey,Neutral,Other,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,ea244f27-b8a2-4aff-9e2f-8dea3df0ddde,I think my main view is that its good to use now and again and can help us free up time do small tasks but it shouldnt be relied ob,Neutral,AI's influence on human skills and critical thinking,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,7d115cb5-c3f9-4bf2-a585-71575ff60235,I think people will take time to be convinced by AI as I think mobile technology and social media have shown companies are not that interested in the people using them ,Negative,Corporate interests and profit motives in AI,Trust in AI and its developers,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,364b513c-c9c1-41b4-af75-929dadae1ad1,"I think some people and governments have exaggerated the risks of AI, it reminds me of the news stories in the 90s when they were saying mobile phones could give you  brain cancer",Negative,AI's future development and unknown risks,Societal and cultural impacts of AI adoption,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,ad2b4343-0453-4de0-8ce1-cb6a936f7a2f,"I think some questions repeated themselves a few times, but I enjoyed taking part I think it's a generally good topic of conversation as we progress in the world",Positive,Other,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,007df845-4b50-4926-83ee-ca797f53d1ea,"I think that AI is great when used correctly, but the risks are still worrying ",Neutral,AI's future development and unknown risks,Ethical concerns and AI regulation,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,3396ac39-8035-48a4-9136-9086a84e3ab1,I think that I really want to emphasise the privacy aspect. That is the biggest USP for any AI company. Can you make me confident you're not abusing my data? That is what I'd like to emphasise. ,Neutral,Data privacy and security,,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,3bc9a1f5-f3b3-4850-b9a2-bc36664de899,I think that it is important that the world doesnt go in a way that means someone has no choice other than to use ai. I think those that don't want to use it should be free to continue living their lives without being hindered.,Neutral,AI accessibility and the digital divide,AI's influence on autonomy and decision-making,,,,,,
237f1af0-71ec-43a0-8d00-0d65bed058c0,b1ffe562-75c1-4468-acf8-98635385b870,"I think that where you had comments from other people, that you wanted a very black and white answer.  I think we are too early for that and it would have been better to ask which one you preferred or have a middle answer. 

I know you want a simple yes/no answer, but at the moment we don't know enough to give you such a definitive answer to all your questions.",Neutral,Desire for more open-ended survey responses,,,,,,,
